StatusDateTime,StatusDateTime1,StatusKey,StateDuration
4-Aug-18,19:47:26,acw,185
4-Aug-18,19:52:50,debrief,231
4-Aug-18,19:56:41,available,782
4-Aug-18,20:09:43,on acd call,676
4-Aug-18,20:20:16,acw,43
4-Aug-18,20:20:59,acw,176
4-Aug-18,20:23:55,available,227
4-Aug-18,20:26:49,Inbound,327
4-Aug-18,20:27:42,on acd call,275
4-Aug-18,20:32:17,acw,358
4-Aug-18,20:38:15,available,133
4-Aug-18,20:40:28,on acd call,225
4-Aug-18,20:42:35,acw,98
4-Aug-18,20:44:13,acw,313
4-Aug-18,20:49:26,available,12
4-Aug-18,20:49:38,unscheduled break,186
4-Aug-18,20:52:44,available,278
4-Aug-18,20:56:30,Inbound,2474
4-Aug-18,20:57:22,on acd call,2422
4-Aug-18,21:37:44,acw,213
4-Aug-18,21:41:17,break,651
4-Aug-18,21:52:08,available,197
4-Aug-18,21:54:27,Inbound,529
4-Aug-18,21:55:25,on acd call,203
4-Aug-18,21:57:42,acw,334
4-Aug-18,21:58:48,acw,408
4-Aug-18,22:05:36,meal break,1817
4-Aug-18,22:35:53,available,242
4-Aug-18,22:39:55,on acd call,142
4-Aug-18,22:42:17,acw,207
4-Aug-18,22:45:44,available,746
4-Aug-18,22:58:10,on acd call,111
4-Aug-18,22:59:17,acw,43
4-Aug-18,23:00:01,acw,441
4-Aug-18,23:07:22,available,194
4-Aug-18,23:09:44,Inbound,60
4-Aug-18,23:10:36,on acd call,8
4-Aug-18,23:10:44,acw,352
4-Aug-18,23:16:36,available,499
4-Aug-18,23:24:55,on acd call,711
4-Aug-18,23:36:46,acw,573
4-Aug-18,23:46:19,available,315
4-Aug-18,23:50:39,Inbound,331
4-Aug-18,23:51:34,on acd call,276
4-Aug-18,23:56:10,acw,330
5-Aug-18,0:01:40,available,4
5-Aug-18,0:01:44,on acd call,752
5-Aug-18,0:14:16,acw,183
5-Aug-18,0:17:19,available,1183
5-Aug-18,0:37:02,on acd call,125
5-Aug-18,0:38:17,acw,49
5-Aug-18,0:39:07,acw,575
5-Aug-18,0:48:42,break,659
5-Aug-18,0:59:41,available,1783
5-Aug-18,1:29:16,Inbound,267
5-Aug-18,1:29:24,on acd call,259
5-Aug-18,1:33:43,acw,395
5-Aug-18,1:40:18,available,2378
5-Aug-18,2:19:56,unscheduled break,150
5-Aug-18,2:22:26,available,883
5-Aug-18,2:35:37,Inbound,101
5-Aug-18,2:37:09,on acd call,9
5-Aug-18,2:37:18,acw,232
5-Aug-18,2:41:10,available,1132
5-Aug-18,3:00:02,break,719
5-Aug-18,3:12:01,available,1913
5-Aug-18,3:43:54,unscheduled break,247
5-Aug-18,3:48:01,available,1532
5-Aug-18,4:13:33,on acd call,272
5-Aug-18,4:17:28,acw,37
5-Aug-18,4:18:05,acw,349
5-Aug-18,4:23:54,available,1571
5-Aug-18,4:50:05,administration,597
5-Aug-18,5:00:02,administration,0
7-Aug-18,18:00:15,logged out,0
7-Aug-18,18:00:15,not ready,31
7-Aug-18,18:00:46,available,1355
7-Aug-18,18:23:21,on acd call,884
7-Aug-18,18:38:05,acw,390
7-Aug-18,18:44:35,debrief,261
7-Aug-18,18:48:56,available,494
7-Aug-18,18:57:10,on acd call,60
7-Aug-18,18:57:39,acw,47
7-Aug-18,18:58:10,acw,681
7-Aug-18,19:07:46,Inbound,370
7-Aug-18,19:09:31,available,5
7-Aug-18,19:09:36,on acd call,260
7-Aug-18,19:13:56,acw,216
7-Aug-18,19:17:32,available,252
7-Aug-18,19:22:01,on acd call,43
7-Aug-18,19:22:45,acw,347
7-Aug-18,19:28:32,administration,38
7-Aug-18,19:29:10,available,1131
7-Aug-18,19:48:01,unscheduled break,47
7-Aug-18,19:48:48,available,910
7-Aug-18,20:03:58,break,853
7-Aug-18,20:18:11,available,622
7-Aug-18,20:28:33,on acd call,1184
7-Aug-18,20:48:17,acw,370
7-Aug-18,20:54:16,Inbound,989
7-Aug-18,20:54:27,available,41
7-Aug-18,20:55:08,on acd call,937
7-Aug-18,21:10:45,acw,1380
7-Aug-18,21:33:45,pre-call work,68
7-Aug-18,21:34:45,outbound acw,460
7-Aug-18,21:34:53,outbound call,453
7-Aug-18,21:42:26,outbound acw,304
7-Aug-18,21:47:30,meal break,1801
7-Aug-18,22:17:31,available,508
7-Aug-18,22:26:24,on acd call,43
7-Aug-18,22:27:08,acw,305
7-Aug-18,22:32:13,available,359
7-Aug-18,22:38:12,on acd call,648
7-Aug-18,22:49:00,acw,495
7-Aug-18,22:57:15,debrief,584
7-Aug-18,23:06:59,available,7
7-Aug-18,23:07:06,on acd call,1555
7-Aug-18,23:32:07,acw,54
7-Aug-18,23:33:01,acw,753
7-Aug-18,23:45:34,debrief,590
7-Aug-18,23:55:24,available,4
7-Aug-18,23:55:28,on acd call,272
8-Aug-18,0:00:00,on acd call,1437
8-Aug-18,0:05:14,on acd call,119
8-Aug-18,0:23:57,acw,411
8-Aug-18,0:30:48,break,610
8-Aug-18,0:40:58,available,42
8-Aug-18,0:41:40,on acd call,23
8-Aug-18,0:42:03,acw,111
8-Aug-18,0:43:54,available,169
8-Aug-18,0:46:43,on acd call,484
8-Aug-18,0:54:47,acw,735
8-Aug-18,1:07:02,available,31
8-Aug-18,1:07:22,Inbound,330
8-Aug-18,1:07:33,on acd call,319
8-Aug-18,1:08:25,Inbound,1424
8-Aug-18,1:12:52,acw,389
8-Aug-18,1:19:21,available,4
8-Aug-18,1:19:25,on acd call,765
8-Aug-18,1:32:10,acw,743
8-Aug-18,1:44:33,unscheduled break,136
8-Aug-18,1:46:49,available,5
8-Aug-18,1:46:54,on acd call,48
8-Aug-18,1:47:42,acw,580
8-Aug-18,1:57:22,acw,0
8-Aug-18,1:59:40,logged out,0
8-Aug-18,1:59:40,not ready,17
8-Aug-18,1:59:57,system fault,322
8-Aug-18,2:05:19,system fault,0
8-Aug-18,17:57:33,logged out,0
8-Aug-18,17:57:33,not ready,190
8-Aug-18,18:00:43,available,468
8-Aug-18,18:08:31,on acd call,7
8-Aug-18,18:08:38,acw,437
8-Aug-18,18:15:55,available,802
8-Aug-18,18:28:24,Inbound,1232
8-Aug-18,18:29:17,on acd call,1179
8-Aug-18,18:48:56,acw,638
8-Aug-18,18:59:34,available,147
8-Aug-18,19:02:01,unscheduled break,591
8-Aug-18,19:11:52,available,348
8-Aug-18,19:16:47,Inbound,2354
8-Aug-18,19:17:40,on acd call,2301
8-Aug-18,19:56:01,acw,350
8-Aug-18,20:01:51,break,775
8-Aug-18,20:14:46,available,332
8-Aug-18,20:19:22,Inbound,62
8-Aug-18,20:20:18,on acd call,7
8-Aug-18,20:20:25,acw,20
8-Aug-18,20:20:45,available,478
8-Aug-18,20:28:43,on acd call,179
8-Aug-18,20:31:42,acw,365
8-Aug-18,20:37:47,available,851
8-Aug-18,20:51:04,Inbound,430
8-Aug-18,20:51:58,on acd call,377
8-Aug-18,20:58:15,acw,416
8-Aug-18,21:05:11,available,298
8-Aug-18,21:10:09,on acd call,404
8-Aug-18,21:16:53,acw,224
8-Aug-18,21:20:37,available,1457
8-Aug-18,21:44:00,Inbound,3284
8-Aug-18,22:14:31,on acd call,68
8-Aug-18,22:16:03,meal break,1361
8-Aug-18,22:17:17,acw,785
8-Aug-18,22:30:22,outbound call,72
8-Aug-18,22:31:34,outbound acw,54
8-Aug-18,22:32:28,meal break,1666
8-Aug-18,23:00:14,available,339
8-Aug-18,23:05:44,Inbound,5
8-Aug-18,23:05:51,Inbound,7
8-Aug-18,23:05:53,on acd call,5
8-Aug-18,23:05:58,acw,89
8-Aug-18,23:07:27,available,628
8-Aug-18,23:17:48,Inbound,1595
8-Aug-18,23:17:55,on acd call,1588
8-Aug-18,23:44:23,acw,299
8-Aug-18,23:49:22,available,638
9-Aug-18,0:00:00,available,422
9-Aug-18,0:06:54,Inbound,989
9-Aug-18,0:07:02,on acd call,981
9-Aug-18,0:23:23,acw,20
9-Aug-18,0:23:43,break,629
9-Aug-18,0:34:12,available,1369
9-Aug-18,0:57:01,on acd call,836
9-Aug-18,1:10:57,acw,217
9-Aug-18,1:14:34,available,486
9-Aug-18,1:22:40,on acd call,97
9-Aug-18,1:24:17,acw,300
9-Aug-18,1:29:17,available,1248
9-Aug-18,1:50:05,administration,596
9-Aug-18,2:00:01,administration,0
9-Aug-18,17:58:34,logged out,0
9-Aug-18,17:58:34,not ready,17
9-Aug-18,17:58:51,available,7
9-Aug-18,17:58:58,administration,3
9-Aug-18,17:59:01,coaching,2068
9-Aug-18,18:00:50,Inbound,1671
9-Aug-18,18:33:29,available,842
9-Aug-18,18:46:03,Inbound,296
9-Aug-18,18:47:31,on acd call,209
9-Aug-18,18:51:00,acw,586
9-Aug-18,19:00:46,available,4
9-Aug-18,19:00:50,on acd call,64
9-Aug-18,19:01:14,acw,40
9-Aug-18,19:01:54,acw,298
9-Aug-18,19:06:52,available,71
9-Aug-18,19:08:03,on acd call,70
9-Aug-18,19:08:33,acw,40
9-Aug-18,19:09:13,acw,78
9-Aug-18,19:10:31,available,196
9-Aug-18,19:13:47,on acd call,7
9-Aug-18,19:13:54,acw,12
9-Aug-18,19:14:06,available,244
9-Aug-18,19:19:13,on acd call,41
9-Aug-18,19:19:55,acw,217
9-Aug-18,19:23:32,available,714
9-Aug-18,19:35:26,on acd call,176
9-Aug-18,19:37:21,acw,61
9-Aug-18,19:38:22,acw,376
9-Aug-18,19:44:38,available,416
9-Aug-18,19:51:34,break,604
9-Aug-18,20:01:38,available,133
9-Aug-18,20:02:57,Inbound,3648
9-Aug-18,20:03:51,on acd call,3594
9-Aug-18,21:03:45,acw,38
9-Aug-18,21:04:23,debrief,18
9-Aug-18,21:04:38,outbound call,453
9-Aug-18,21:12:11,outbound acw,569
9-Aug-18,21:21:40,debrief,323
9-Aug-18,21:27:03,available,1030
9-Aug-18,21:44:45,on acd call,43
9-Aug-18,21:45:28,acw,73
9-Aug-18,21:46:41,available,264
9-Aug-18,21:50:12,Inbound,1178
9-Aug-18,21:51:05,on acd call,1125
9-Aug-18,22:09:50,acw,505
9-Aug-18,22:18:10,outbound acw,508
9-Aug-18,22:18:15,outbound call,504
9-Aug-18,22:26:39,outbound acw,287
9-Aug-18,22:31:26,meal break,1852
9-Aug-18,23:00:03,Inbound,149
9-Aug-18,23:02:18,available,6
9-Aug-18,23:02:24,on acd call,8
9-Aug-18,23:02:32,acw,58
9-Aug-18,23:03:30,available,4
9-Aug-18,23:03:34,on acd call,272
9-Aug-18,23:08:06,acw,58
9-Aug-18,23:09:04,available,634
9-Aug-18,23:18:44,Inbound,343
9-Aug-18,23:19:38,on acd call,289
9-Aug-18,23:24:27,acw,38
9-Aug-18,23:25:05,available,374
9-Aug-18,23:31:12,Inbound,150
9-Aug-18,23:31:19,on acd call,143
9-Aug-18,23:33:42,acw,58
9-Aug-18,23:34:40,available,588
9-Aug-18,23:44:28,on acd call,254
9-Aug-18,23:48:42,acw,48
9-Aug-18,23:49:30,available,315
9-Aug-18,23:54:45,on acd call,315
10-Aug-18,0:00:00,on acd call,157
10-Aug-18,0:02:37,acw,372
10-Aug-18,0:08:49,available,472
10-Aug-18,0:15:46,Inbound,64
10-Aug-18,0:16:41,on acd call,9
10-Aug-18,0:16:50,acw,30
10-Aug-18,0:17:20,available,46
10-Aug-18,0:18:06,on acd call,13
10-Aug-18,0:18:19,acw,21
10-Aug-18,0:18:40,available,5
10-Aug-18,0:18:45,on acd call,914
10-Aug-18,0:33:59,acw,648
10-Aug-18,0:44:47,available,663
10-Aug-18,0:55:50,break,647
10-Aug-18,1:06:37,available,853
10-Aug-18,1:21:15,on acd call,38
10-Aug-18,1:21:53,acw,169
10-Aug-18,1:24:42,available,482
10-Aug-18,1:32:36,Inbound,1829
10-Aug-18,1:32:44,on acd call,1821
10-Aug-18,2:03:05,acw,194
10-Aug-18,2:06:19,available,717
10-Aug-18,2:17:23,Inbound,61
10-Aug-18,2:18:16,on acd call,8
10-Aug-18,2:18:24,acw,246
10-Aug-18,2:22:30,available,555
10-Aug-18,2:30:53,Inbound,380
10-Aug-18,2:31:45,on acd call,328
10-Aug-18,2:37:13,acw,27
10-Aug-18,2:37:40,available,809
10-Aug-18,2:49:40,Inbound,362
10-Aug-18,2:51:09,on acd call,273
10-Aug-18,2:55:42,acw,736
10-Aug-18,3:07:58,available,147
10-Aug-18,3:10:25,break,601
10-Aug-18,3:20:26,available,1267
10-Aug-18,3:40:40,Inbound,3075
10-Aug-18,3:41:33,on acd call,389
10-Aug-18,3:43:35,available,2900
10-Aug-18,3:48:02,acw,208
10-Aug-18,3:50:21,Inbound,733
10-Aug-18,3:51:30,available,3
10-Aug-18,3:51:33,on acd call,661
10-Aug-18,4:02:34,acw,160
10-Aug-18,4:05:14,available,581
10-Aug-18,4:14:55,unscheduled break,113
10-Aug-18,4:16:48,available,500
10-Aug-18,4:28:18,on acd call,50
10-Aug-18,4:29:09,acw,88
10-Aug-18,4:30:37,available,893
10-Aug-18,4:45:30,unscheduled break,50
10-Aug-18,4:46:20,available,223
10-Aug-18,4:50:03,administration,601
10-Aug-18,5:00:04,administration,0
10-Aug-18,17:23:10,logged out,0
10-Aug-18,17:23:10,not ready,2246
10-Aug-18,18:00:36,administration,29
10-Aug-18,18:01:05,available,778
10-Aug-18,18:14:03,unscheduled break,275
10-Aug-18,18:18:38,available,840
10-Aug-18,18:32:33,Inbound,885
10-Aug-18,18:32:38,on acd call,881
10-Aug-18,18:47:19,acw,117
10-Aug-18,18:49:16,available,443
10-Aug-18,18:56:39,unscheduled break,116
10-Aug-18,18:58:35,available,387
10-Aug-18,19:04:07,Inbound,908
10-Aug-18,19:05:02,on acd call,313
10-Aug-18,19:07:37,on acd call,697
10-Aug-18,19:10:15,acw,536
10-Aug-18,19:15:42,Inbound,220
10-Aug-18,19:19:11,available,4
10-Aug-18,19:19:22,acw,98
10-Aug-18,19:21:00,available,174
10-Aug-18,19:23:02,Inbound,1013
10-Aug-18,19:23:54,on acd call,961
10-Aug-18,19:39:55,acw,399
10-Aug-18,19:46:34,unscheduled break,400
10-Aug-18,19:53:14,available,63
10-Aug-18,19:54:17,break,844
10-Aug-18,20:07:23,Inbound,70
10-Aug-18,20:08:21,available,5
10-Aug-18,20:08:26,on acd call,7
10-Aug-18,20:08:33,acw,17
10-Aug-18,20:08:50,available,104
10-Aug-18,20:10:34,on acd call,8
10-Aug-18,20:10:42,acw,15
10-Aug-18,20:10:57,available,777
10-Aug-18,20:22:56,Inbound,77
10-Aug-18,20:23:54,on acd call,19
10-Aug-18,20:24:13,acw,513
10-Aug-18,20:32:46,available,930
10-Aug-18,20:47:24,Inbound,69
10-Aug-18,20:48:16,on acd call,17
10-Aug-18,20:48:33,acw,62
10-Aug-18,20:49:35,available,154
10-Aug-18,20:52:09,on acd call,63
10-Aug-18,20:53:12,acw,402
10-Aug-18,20:59:49,outbound call,330
10-Aug-18,21:05:19,outbound acw,275
10-Aug-18,21:09:54,available,321
10-Aug-18,21:15:55,on acd call,40
10-Aug-18,21:16:36,acw,122
10-Aug-18,21:18:38,available,151
10-Aug-18,21:20:16,Inbound,366
10-Aug-18,21:21:09,on acd call,313
10-Aug-18,21:26:22,acw,308
10-Aug-18,21:31:30,available,221
10-Aug-18,21:35:11,on acd call,2078
10-Aug-18,22:09:49,acw,615
10-Aug-18,22:20:04,meal break,1849
10-Aug-18,22:50:53,available,192
10-Aug-18,22:54:05,on acd call,1431
10-Aug-18,23:17:56,acw,252
10-Aug-18,23:22:08,available,474
10-Aug-18,23:29:10,Inbound,2894
10-Aug-18,23:30:02,on acd call,1798
11-Aug-18,0:00:00,on acd call,1044
11-Aug-18,0:17:24,acw,367
11-Aug-18,0:23:31,debrief,321
11-Aug-18,0:28:52,break,716
11-Aug-18,0:40:48,available,1357
11-Aug-18,1:03:25,unscheduled break,277
11-Aug-18,1:08:02,available,1782
11-Aug-18,1:37:38,Inbound,2430
11-Aug-18,1:37:44,on acd call,2424
11-Aug-18,2:18:08,acw,752
11-Aug-18,2:30:40,administration,1
11-Aug-18,2:30:41,administration,0
11-Aug-18,17:59:47,logged out,0
11-Aug-18,17:59:47,not ready,70
11-Aug-18,18:00:57,available,480
11-Aug-18,18:08:02,Inbound,64
11-Aug-18,18:08:57,on acd call,9
11-Aug-18,18:09:06,acw,162
11-Aug-18,18:11:48,available,911
11-Aug-18,18:26:59,on acd call,201
11-Aug-18,18:29:37,acw,43
11-Aug-18,18:30:20,acw,661
11-Aug-18,18:41:21,available,450
11-Aug-18,18:48:51,on acd call,373
11-Aug-18,18:55:04,acw,646
11-Aug-18,19:05:50,available,478
11-Aug-18,19:13:44,Inbound,488
11-Aug-18,19:13:48,on acd call,484
11-Aug-18,19:21:52,acw,773
11-Aug-18,19:34:45,available,829
11-Aug-18,19:47:38,Inbound,4191
11-Aug-18,19:48:34,on acd call,4135
11-Aug-18,20:57:29,acw,338
11-Aug-18,21:03:07,break,611
11-Aug-18,21:13:18,available,202
11-Aug-18,21:16:40,on acd call,664
11-Aug-18,21:27:44,acw,507
11-Aug-18,21:36:11,available,467
11-Aug-18,21:43:58,meal break,1854
11-Aug-18,22:14:52,available,832
11-Aug-18,22:28:44,unscheduled break,8
11-Aug-18,22:28:52,available,626
11-Aug-18,22:39:18,on acd call,84
11-Aug-18,22:39:56,acw,46
11-Aug-18,22:40:42,acw,711
11-Aug-18,22:52:33,available,160
11-Aug-18,22:54:13,Inbound,2021
11-Aug-18,22:55:13,on acd call,1961
11-Aug-18,23:27:54,acw,487
11-Aug-18,23:36:01,available,5
11-Aug-18,23:36:06,on acd call,1434
12-Aug-18,0:00:00,on acd call,1053
12-Aug-18,0:17:33,acw,519
12-Aug-18,0:21:19,Inbound,683
12-Aug-18,0:26:12,available,7
12-Aug-18,0:26:19,on acd call,383
12-Aug-18,0:32:42,acw,290
12-Aug-18,0:37:32,break,661
12-Aug-18,0:48:33,available,962
12-Aug-18,1:04:35,on acd call,71
12-Aug-18,1:04:55,acw,51
12-Aug-18,1:05:46,acw,73
12-Aug-18,1:06:59,available,1405
12-Aug-18,1:30:24,unscheduled break,307
12-Aug-18,1:35:31,available,638
12-Aug-18,1:46:09,on acd call,333
12-Aug-18,1:51:42,acw,106
12-Aug-18,1:53:28,administration,711
12-Aug-18,2:05:19,administration,0
14-Aug-18,18:00:26,logged out,0
14-Aug-18,18:00:26,not ready,114
14-Aug-18,18:02:20,administration,203
14-Aug-18,18:05:43,available,1169
14-Aug-18,18:25:06,Inbound,218
14-Aug-18,18:25:12,on acd call,212
14-Aug-18,18:28:44,acw,73
14-Aug-18,18:29:57,available,435
14-Aug-18,18:37:07,Inbound,1964
14-Aug-18,18:37:12,on acd call,1959
14-Aug-18,19:09:51,acw,455
14-Aug-18,19:17:26,available,603
14-Aug-18,19:27:29,acdagentnotanswering,167
14-Aug-18,19:30:16,available,771
14-Aug-18,19:43:00,Inbound,1360
14-Aug-18,19:43:07,on acd call,1353
14-Aug-18,20:05:40,acw,577
14-Aug-18,20:15:17,available,753
14-Aug-18,20:27:43,Inbound,853
14-Aug-18,20:27:50,on acd call,847
14-Aug-18,20:41:57,acw,527
14-Aug-18,20:50:44,break,673
14-Aug-18,21:01:57,available,26
14-Aug-18,21:02:23,on acd call,33
14-Aug-18,21:02:56,acw,193
14-Aug-18,21:06:09,available,327
14-Aug-18,21:11:36,on acd call,1195
14-Aug-18,21:31:31,acw,367
14-Aug-18,21:37:38,available,4
14-Aug-18,21:37:42,on acd call,222
14-Aug-18,21:41:24,acw,124
14-Aug-18,21:42:16,Inbound,696
14-Aug-18,21:43:28,available,2
14-Aug-18,21:43:30,on acd call,622
14-Aug-18,21:53:52,acw,157
14-Aug-18,21:56:29,available,2008
14-Aug-18,22:29:57,unscheduled break,263
14-Aug-18,22:34:20,available,569
14-Aug-18,22:43:49,on acd call,573
14-Aug-18,22:53:22,acw,221
14-Aug-18,22:57:03,meal break,1693
14-Aug-18,23:25:16,available,3
14-Aug-18,23:25:19,on acd call,1083
14-Aug-18,23:43:22,acw,430
14-Aug-18,23:50:32,available,298
14-Aug-18,23:55:30,on acd call,270
15-Aug-18,0:00:00,on acd call,842
15-Aug-18,0:14:02,acw,487
15-Aug-18,0:22:09,available,222
15-Aug-18,0:25:51,acdagentnotanswering,8
15-Aug-18,0:25:59,system fault,166
15-Aug-18,0:28:45,available,463
15-Aug-18,0:36:28,on acd call,503
15-Aug-18,0:44:51,acw,799
15-Aug-18,0:58:10,available,2637
15-Aug-18,1:42:07,unscheduled break,250
15-Aug-18,1:46:17,available,228
15-Aug-18,1:50:05,administration,641
15-Aug-18,2:00:46,administration,0
17-Aug-18,17:59:07,logged out,0
17-Aug-18,17:59:07,not ready,82
17-Aug-18,18:00:29,available,1475
17-Aug-18,18:25:04,unscheduled break,105
17-Aug-18,18:26:49,available,1152
17-Aug-18,18:46:01,unscheduled break,80
17-Aug-18,18:47:21,available,1049
17-Aug-18,19:04:50,unscheduled break,179
17-Aug-18,19:07:49,available,654
17-Aug-18,19:18:32,Inbound,196
17-Aug-18,19:18:43,on acd call,185
17-Aug-18,19:21:48,acw,188
17-Aug-18,19:24:56,available,1060
17-Aug-18,19:42:36,on acd call,782
17-Aug-18,19:55:38,acw,1172
17-Aug-18,20:15:10,available,3
17-Aug-18,20:15:13,break,634
17-Aug-18,20:25:47,available,408
17-Aug-18,20:32:35,on acd call,4011
17-Aug-18,21:39:26,acw,550
17-Aug-18,21:48:36,meal break,1709
17-Aug-18,22:15:10,Inbound,372
17-Aug-18,22:17:05,available,4
17-Aug-18,22:17:09,on acd call,254
17-Aug-18,22:21:23,acw,387
17-Aug-18,22:27:50,available,7
17-Aug-18,22:27:57,on acd call,4061
17-Aug-18,23:35:38,acw,323
17-Aug-18,23:41:01,available,1139
18-Aug-18,0:00:00,available,155
18-Aug-18,0:02:35,on acd call,1071
18-Aug-18,0:20:26,acw,358
18-Aug-18,0:26:24,available,3989
18-Aug-18,1:32:53,break,355
18-Aug-18,1:38:48,available,589
18-Aug-18,1:48:37,unscheduled break,98
18-Aug-18,1:50:15,administration,587
18-Aug-18,2:00:02,administration,0
18-Aug-18,17:52:50,logged out,0
18-Aug-18,17:52:50,not ready,472
18-Aug-18,18:00:42,available,511
18-Aug-18,18:24:03,on acd call,83
18-Aug-18,18:25:27,acw,471
18-Aug-18,18:33:18,outbound call,106
18-Aug-18,18:35:04,outbound acw,4
18-Aug-18,18:35:08,debrief,534
18-Aug-18,18:44:02,outbound call,123
18-Aug-18,18:46:05,outbound acw,14
18-Aug-18,18:46:19,available,398
18-Aug-18,18:52:06,Inbound,861
18-Aug-18,18:52:57,on acd call,810
18-Aug-18,19:06:27,acw,389
18-Aug-18,19:12:56,available,173
18-Aug-18,19:15:41,Inbound,996
18-Aug-18,19:15:49,on acd call,988
18-Aug-18,19:32:17,acw,259
18-Aug-18,19:36:36,debrief,457
18-Aug-18,19:44:13,available,586
18-Aug-18,19:53:59,on acd call,949
18-Aug-18,20:09:48,acw,473
18-Aug-18,20:17:41,break,797
18-Aug-18,20:30:58,available,1130
18-Aug-18,20:48:55,Inbound,1334
18-Aug-18,20:49:48,on acd call,1281
18-Aug-18,21:11:09,acw,332
18-Aug-18,21:16:41,outbound call,14
18-Aug-18,21:16:46,outbound acw,405
18-Aug-18,21:16:55,outbound acw,499
18-Aug-18,21:25:14,debrief,110
18-Aug-18,21:27:04,meal break,1802
18-Aug-18,21:57:06,available,313
18-Aug-18,22:07:58,on acd call,47
18-Aug-18,22:08:46,acw,217
18-Aug-18,22:12:23,available,384
18-Aug-18,22:18:47,on acd call,8
18-Aug-18,22:18:55,acw,43
18-Aug-18,22:19:38,available,263
18-Aug-18,22:23:06,Inbound,63
18-Aug-18,22:24:01,on acd call,8
18-Aug-18,22:24:09,acw,183
18-Aug-18,22:27:12,available,588
18-Aug-18,22:37:00,on acd call,194
18-Aug-18,22:40:14,acw,82
18-Aug-18,22:41:36,available,388
18-Aug-18,22:48:04,unscheduled break,163
18-Aug-18,22:50:47,available,172
18-Aug-18,22:54:04,on acd call,44
18-Aug-18,22:54:49,acw,281
18-Aug-18,22:59:30,available,116
18-Aug-18,23:01:26,on acd call,183
18-Aug-18,23:04:29,acw,58
18-Aug-18,23:05:27,available,598
18-Aug-18,23:15:18,Inbound,2286
18-Aug-18,23:15:25,on acd call,2280
18-Aug-18,23:53:25,acw,395
19-Aug-18,0:00:00,acw,791
19-Aug-18,0:13:11,break,515
19-Aug-18,0:21:46,available,329
19-Aug-18,0:27:15,on acd call,2405
19-Aug-18,1:07:20,acw,281
19-Aug-18,1:12:01,available,885
19-Aug-18,1:26:46,unscheduled break,278
19-Aug-18,1:31:24,available,970
19-Aug-18,1:47:27,Inbound,839
19-Aug-18,1:47:34,on acd call,832
19-Aug-18,2:01:26,acw,102
19-Aug-18,2:03:08,acw,0
21-Aug-18,17:44:56,logged out,0
21-Aug-18,17:44:56,not ready,931
21-Aug-18,18:00:27,available,476
21-Aug-18,18:07:27,Inbound,4073
21-Aug-18,18:08:23,on acd call,4017
21-Aug-18,19:15:20,acw,409
21-Aug-18,19:22:04,outbound acw,560
21-Aug-18,19:22:09,outbound call,556
21-Aug-18,19:31:25,outbound acw,6
21-Aug-18,19:31:31,debrief,537
21-Aug-18,19:40:28,available,245
21-Aug-18,19:44:33,unscheduled break,38
21-Aug-18,19:45:11,break,837
21-Aug-18,19:59:08,available,99
21-Aug-18,20:00:47,on acd call,71
21-Aug-18,20:01:15,acw,42
21-Aug-18,20:01:58,acw,716
21-Aug-18,20:13:54,available,44
21-Aug-18,20:14:38,on acd call,180
21-Aug-18,20:17:38,acw,331
21-Aug-18,20:23:09,available,336
21-Aug-18,20:27:52,Inbound,4140
21-Aug-18,20:28:45,on acd call,4087
21-Aug-18,21:36:52,acw,405
21-Aug-18,21:43:37,meal break,1892
21-Aug-18,22:15:09,available,720
21-Aug-18,22:26:16,Inbound,1200
21-Aug-18,22:27:09,on acd call,1147
21-Aug-18,22:46:16,acw,1029
21-Aug-18,23:03:25,available,109
